,Platform,Active_Users_M,Avg_Rating,Problems_Count,Problems_Difficulty,Job_Integration,Contest_Frequency,Pricing_Model,Founded_Year,Mobile_App_Available,Certifications_Offered,Learning_Paths,Forum_Activity_Level,Platform_Score
5220,CodeChef,21.6,4.3,1549,Hard,Limited,Biweekly,Paid,2022,True,False,9,High,108
5221,Codeforces,25.6,4.6,3561,Varied,Yes,Biweekly,Free,2014,True,True,8,Low,122
5222,HackerRank,28.8,3.8,1250,Hard,Yes,Monthly,Free,2014,False,True,9,Low,120
5223,LeetCode,2.2,4.7,1256,Easy,Limited,Monthly,Freemium,2007,False,True,8,Low,84
5224,HackerRank,22.0,3.8,1747,Easy,Yes,Monthly,Freemium,2008,False,True,1,Medium,98
5225,LeetCode,20.6,4.6,2069,Easy,No,Biweekly,Freemium,2014,False,True,6,Low,103
5226,HackerRank,22.4,4.9,851,Varied,Limited,Occasionally,Freemium,2013,True,False,2,Medium,102
5227,Codeforces,17.6,3.6,1519,Varied,Limited,Occasionally,Paid,2009,True,True,10,High,101
5228,Codeforces,17.8,4.0,1799,Medium,Yes,Monthly,Free,2012,True,False,1,High,89
5229,Codeforces,13.3,4.7,633,Easy,No,Biweekly,Freemium,2005,False,False,4,Medium,86
5230,CodeChef,22.9,4.3,2308,Easy,No,Weekly,Paid,2021,True,True,5,High,104
5231,HackerRank,2.8,3.6,1394,Varied,No,Weekly,Paid,2020,True,True,3,Low,59
5232,LeetCode,1.2,4.6,3167,Easy,No,Biweekly,Free,2018,True,True,3,High,70
5233,LeetCode,8.3,4.8,2551,Hard,Limited,Monthly,Paid,2013,True,False,10,Low,90
5234,Codeforces,22.3,3.9,3393,Medium,Yes,Biweekly,Paid,2015,False,True,4,Low,101
5235,HackerRank,1.7,3.6,2349,Hard,Yes,Weekly,Paid,2009,True,True,8,High,82
5236,Codeforces,21.0,4.7,570,Easy,Yes,Monthly,Paid,2019,True,False,7,Low,108
5237,HackerRank,4.6,4.2,1851,Hard,Yes,Weekly,Free,2008,True,True,1,High,79
5238,HackerRank,22.1,4.9,583,Hard,No,Weekly,Free,2008,True,False,9,High,113
5239,Codeforces,17.4,3.7,3415,Varied,Yes,Biweekly,Freemium,2017,True,True,8,Low,103
5240,HackerRank,27.3,4.2,656,Varied,No,Occasionally,Free,2011,True,True,3,Medium,102
5241,LeetCode,27.7,4.7,1120,Hard,No,Biweekly,Paid,2012,False,False,9,High,117
5242,Codeforces,12.7,4.9,1067,Medium,Limited,Biweekly,Paid,2019,True,False,1,Low,81
5243,LeetCode,5.1,4.6,2869,Easy,Yes,Weekly,Paid,2006,False,True,7,Medium,93
5244,HackerRank,9.5,4.9,3005,Hard,No,Monthly,Free,2021,True,False,9,Low,87
5245,CodeChef,7.9,4.7,2539,Medium,Limited,Weekly,Paid,2011,False,True,9,High,99
5246,CodeChef,28.8,3.9,3774,Easy,Yes,Monthly,Free,2016,False,True,3,Low,109
5247,LeetCode,11.5,5.0,3009,Hard,No,Biweekly,Paid,2014,False,False,8,High,93
5248,CodeChef,12.9,4.8,1509,Easy,No,Occasionally,Freemium,2021,True,True,1,Medium,84
5249,HackerRank,9.3,5.0,739,Varied,No,Occasionally,Free,2013,False,True,3,Medium,83
5250,LeetCode,20.9,3.6,1824,Varied,No,Occasionally,Paid,2016,False,False,9,High,94
5251,LeetCode,18.5,4.3,2354,Easy,Yes,Biweekly,Paid,2016,True,False,2,Low,91
5252,LeetCode,28.0,4.7,1476,Medium,Limited,Occasionally,Freemium,2007,True,True,2,Medium,113
5253,HackerRank,23.5,5.0,2409,Medium,Limited,Occasionally,Free,2007,False,False,10,Medium,118
5254,CodeChef,3.7,4.8,1775,Varied,No,Occasionally,Paid,2007,True,True,4,Medium,74
5255,CodeChef,16.8,4.1,3676,Easy,Yes,Weekly,Paid,2011,False,False,8,Low,100
5256,Codeforces,20.2,4.6,3335,Medium,Yes,Monthly,Paid,2013,True,True,4,Medium,106
5257,CodeChef,21.0,4.9,2073,Hard,No,Monthly,Paid,2012,False,False,3,Medium,94
5258,LeetCode,21.9,4.0,623,Varied,Limited,Biweekly,Free,2019,True,True,3,Medium,98
5259,CodeChef,18.8,4.1,1118,Hard,Limited,Weekly,Freemium,2016,False,False,2,Medium,91
5260,LeetCode,14.8,4.0,748,Varied,No,Occasionally,Paid,2019,True,False,9,Low,85
5261,Codeforces,20.5,4.9,2780,Medium,No,Weekly,Freemium,2021,True,False,4,High,103
5262,HackerRank,20.2,4.3,3429,Hard,No,Occasionally,Paid,2015,True,True,6,Low,95
5263,HackerRank,4.8,3.9,1133,Medium,Yes,Weekly,Paid,2015,False,False,3,Medium,72
5264,HackerRank,20.2,4.6,2600,Medium,Limited,Weekly,Freemium,2006,False,True,6,Medium,111
5265,HackerRank,27.1,4.5,2643,Hard,Yes,Biweekly,Free,2011,True,False,9,High,125
5266,LeetCode,21.0,4.1,2577,Varied,Limited,Weekly,Paid,2014,True,False,1,Low,88
5267,LeetCode,9.8,4.0,3693,Easy,Yes,Occasionally,Free,2010,True,True,1,Medium,80
5268,CodeChef,3.7,4.3,1529,Easy,No,Weekly,Free,2012,True,False,9,Medium,78
5269,CodeChef,5.2,4.1,3444,Easy,Yes,Weekly,Freemium,2005,True,True,9,Medium,95
5270,LeetCode,13.6,4.7,2600,Varied,No,Weekly,Paid,2020,False,False,8,Medium,93
5271,Codeforces,20.8,4.9,1805,Medium,No,Weekly,Free,2014,True,False,7,High,107
5272,LeetCode,2.9,4.8,2092,Medium,No,Biweekly,Free,2006,True,True,5,Medium,76
5273,LeetCode,21.3,4.0,2933,Hard,Yes,Weekly,Freemium,2017,False,False,4,Medium,103
5274,Codeforces,10.5,4.2,3398,Varied,Limited,Occasionally,Freemium,2008,False,True,8,High,96
5275,HackerRank,12.3,4.9,2984,Easy,No,Monthly,Freemium,2008,True,False,3,Medium,83
5276,LeetCode,4.6,4.5,3777,Easy,No,Occasionally,Paid,2011,True,False,10,Medium,79
5277,LeetCode,9.6,3.6,1046,Varied,Yes,Biweekly,Freemium,2022,True,True,9,High,96
5278,HackerRank,19.3,3.9,1970,Easy,No,Weekly,Freemium,2005,True,False,2,Low,83
5279,Codeforces,23.9,4.8,1064,Varied,No,Biweekly,Free,2006,True,False,4,Medium,101
5280,LeetCode,21.3,3.8,1616,Easy,Limited,Monthly,Paid,2014,False,False,1,Low,82
5281,LeetCode,8.5,4.4,1389,Varied,No,Weekly,Paid,2012,False,False,6,Medium,79
5282,HackerRank,16.7,3.5,3857,Easy,Yes,Weekly,Paid,2014,True,True,7,Medium,99
5283,HackerRank,23.2,4.6,825,Medium,Limited,Biweekly,Freemium,2021,False,True,9,Low,118
5284,HackerRank,28.9,3.8,2323,Hard,Yes,Occasionally,Paid,2007,True,True,9,High,123
5285,HackerRank,26.5,4.4,3589,Hard,Yes,Weekly,Freemium,2019,True,False,9,Low,123
5286,Codeforces,8.6,4.2,1791,Varied,No,Occasionally,Free,2021,True,False,10,Medium,83
5287,HackerRank,18.9,4.4,1394,Medium,Limited,Weekly,Paid,2005,False,False,2,High,93
5288,CodeChef,8.3,4.9,2777,Hard,No,Occasionally,Free,2021,False,False,10,Medium,89
5289,CodeChef,29.1,3.5,3367,Medium,Yes,Monthly,Free,2012,True,False,6,High,111
5290,Codeforces,18.4,4.2,2064,Varied,No,Weekly,Paid,2011,False,False,8,Low,94
5291,LeetCode,27.1,4.5,3261,Hard,No,Occasionally,Free,2017,False,False,6,Low,104
5292,LeetCode,17.4,4.0,3760,Easy,Yes,Monthly,Freemium,2015,True,False,10,Low,104
5293,HackerRank,8.5,4.2,3095,Hard,Limited,Occasionally,Freemium,2007,False,False,8,Low,84
5294,CodeChef,20.4,3.8,1741,Varied,Limited,Monthly,Freemium,2022,False,True,9,Medium,107
5295,Codeforces,24.4,3.6,851,Medium,Limited,Weekly,Freemium,2012,True,False,2,Medium,95
5296,CodeChef,17.2,4.9,894,Medium,No,Monthly,Freemium,2014,True,True,1,Medium,92
5297,HackerRank,4.9,4.4,3590,Varied,Limited,Biweekly,Free,2018,True,False,7,High,81
5298,Codeforces,26.7,4.7,2979,Hard,Yes,Occasionally,Paid,2014,True,False,3,Low,108
5299,LeetCode,23.5,4.7,3991,Medium,No,Biweekly,Free,2010,False,True,10,Low,114
5300,CodeChef,11.5,4.4,1904,Medium,No,Occasionally,Freemium,2009,True,False,4,Medium,79
5301,LeetCode,21.5,4.4,2023,Easy,No,Biweekly,Free,2018,True,False,5,High,97
5302,Codeforces,8.4,3.9,2647,Hard,Yes,Occasionally,Freemium,2010,True,False,2,Medium,76
5303,HackerRank,4.5,4.8,2668,Hard,Limited,Monthly,Freemium,2012,True,True,1,Medium,77
5304,HackerRank,4.6,4.4,1062,Easy,Limited,Monthly,Freemium,2013,False,True,1,Low,71
5305,CodeChef,12.3,3.9,1230,Hard,Limited,Occasionally,Paid,2022,False,False,10,High,91
5306,HackerRank,23.0,4.9,3380,Easy,Yes,Monthly,Paid,2016,True,True,9,Medium,124
5307,HackerRank,13.8,4.6,1620,Medium,Limited,Monthly,Freemium,2012,False,True,4,Low,93
5308,LeetCode,5.4,4.7,3054,Easy,No,Monthly,Freemium,2005,False,True,8,Low,84
5309,HackerRank,1.6,4.9,1318,Medium,No,Biweekly,Freemium,2016,True,False,10,Medium,82
5310,LeetCode,4.0,4.9,2890,Medium,No,Occasionally,Freemium,2015,True,True,3,Low,74
5311,CodeChef,17.6,4.0,3539,Easy,No,Monthly,Paid,2015,False,True,9,Medium,96
5312,LeetCode,8.4,4.7,3217,Easy,Yes,Weekly,Free,2015,False,True,3,High,94
5313,CodeChef,11.5,4.4,1321,Varied,No,Weekly,Free,2021,True,True,9,High,97
5314,CodeChef,20.3,4.8,1393,Hard,No,Weekly,Paid,2010,False,False,2,High,94
5315,HackerRank,15.0,3.7,2323,Varied,No,Monthly,Paid,2022,False,False,8,Low,80
5316,HackerRank,19.1,3.5,747,Medium,Limited,Monthly,Paid,2018,True,False,7,High,92
5317,CodeChef,18.5,4.2,2366,Varied,Limited,Occasionally,Paid,2018,True,False,2,Medium,86
5318,CodeChef,25.3,4.1,2830,Hard,Limited,Biweekly,Paid,2009,False,True,3,Low,101
5319,HackerRank,7.0,4.2,2412,Varied,No,Weekly,Paid,2021,True,False,4,Medium,70
5320,LeetCode,9.6,4.5,567,Medium,No,Biweekly,Free,2005,False,True,5,Medium,83
5321,HackerRank,24.3,4.9,1599,Easy,No,Occasionally,Freemium,2007,False,True,9,Low,116
5322,Codeforces,19.2,3.8,542,Varied,Yes,Biweekly,Free,2022,False,False,3,High,94
5323,CodeChef,10.9,4.2,763,Varied,Limited,Weekly,Freemium,2019,True,False,1,Medium,78
5324,LeetCode,4.1,3.7,848,Easy,Limited,Occasionally,Paid,2012,False,False,7,High,71
5325,LeetCode,24.1,4.4,2728,Hard,Limited,Monthly,Free,2021,True,False,1,High,97
5326,CodeChef,20.7,5.0,1833,Medium,No,Monthly,Paid,2010,True,False,10,Medium,108
5327,CodeChef,14.2,4.1,1722,Varied,No,Biweekly,Freemium,2021,False,True,7,Low,90
5328,LeetCode,29.6,4.0,3272,Easy,Yes,Occasionally,Paid,2021,False,False,5,High,113
5329,LeetCode,5.1,4.6,690,Varied,Yes,Monthly,Free,2006,True,False,6,Medium,84
5330,Codeforces,20.7,4.1,1185,Easy,Limited,Weekly,Paid,2022,True,True,8,Low,106
5331,LeetCode,16.6,3.7,1194,Medium,Limited,Weekly,Freemium,2021,False,True,7,High,101
5332,CodeChef,12.1,4.9,1027,Medium,No,Weekly,Freemium,2006,True,True,1,Low,85
5333,Codeforces,5.5,4.7,2624,Varied,Yes,Biweekly,Free,2010,False,False,3,Medium,80
5334,CodeChef,17.1,3.8,1343,Medium,No,Occasionally,Free,2020,False,True,2,High,83
5335,CodeChef,9.9,4.4,1466,Varied,Limited,Weekly,Paid,2022,True,True,1,Low,79
5336,LeetCode,6.1,3.9,1501,Varied,Limited,Monthly,Paid,2008,True,False,2,High,66
5337,CodeChef,13.6,4.2,1935,Medium,Limited,Monthly,Free,2008,False,False,2,Low,77
5338,LeetCode,14.9,4.4,2482,Varied,Yes,Weekly,Freemium,2021,False,True,6,High,108
5339,HackerRank,3.7,4.6,2726,Varied,Yes,Occasionally,Freemium,2019,False,True,3,Medium,83
5340,Codeforces,7.9,4.7,2997,Varied,No,Weekly,Paid,2017,True,True,3,High,82
5341,Codeforces,23.3,4.7,3331,Hard,Yes,Weekly,Paid,2016,False,True,6,High,121
5342,HackerRank,21.1,4.2,3189,Hard,No,Weekly,Paid,2016,True,True,1,Low,89
5343,LeetCode,19.2,4.7,594,Medium,Yes,Weekly,Paid,2007,False,True,9,High,121
5344,HackerRank,1.0,4.1,914,Varied,Yes,Biweekly,Paid,2005,True,False,9,Medium,78
5345,HackerRank,1.3,3.8,1478,Easy,Yes,Biweekly,Free,2007,False,True,4,Medium,72
5346,CodeChef,1.5,3.5,966,Easy,Yes,Monthly,Freemium,2008,True,True,4,Medium,70
5347,HackerRank,22.5,4.0,906,Medium,Yes,Occasionally,Free,2008,True,True,2,Medium,101
5348,HackerRank,20.0,4.0,1970,Medium,Yes,Monthly,Paid,2022,True,True,3,Low,96
5349,CodeChef,14.1,3.9,1050,Easy,No,Monthly,Free,2008,False,True,7,High,89
5350,Codeforces,14.5,3.8,3831,Easy,No,Occasionally,Free,2008,True,False,7,High,84
5351,HackerRank,22.3,4.3,796,Varied,No,Weekly,Freemium,2021,False,True,2,High,100
5352,CodeChef,16.5,3.8,1870,Varied,No,Biweekly,Paid,2014,False,True,7,High,92
5353,LeetCode,19.6,4.4,3214,Easy,Limited,Biweekly,Freemium,2014,True,False,6,High,103
5354,CodeChef,3.9,4.1,2293,Easy,Yes,Biweekly,Paid,2015,False,True,4,Low,76
5355,Codeforces,19.4,3.7,1219,Varied,Limited,Biweekly,Free,2009,False,False,8,High,98
5356,LeetCode,6.2,4.3,755,Medium,Limited,Weekly,Free,2019,False,True,3,High,81
5357,HackerRank,5.3,4.0,3447,Varied,Limited,Biweekly,Paid,2017,True,True,10,Medium,86
5358,HackerRank,22.0,4.1,3260,Medium,Limited,Occasionally,Paid,2009,False,True,3,Low,95
5359,HackerRank,21.9,4.6,2083,Varied,Yes,Biweekly,Free,2007,False,True,1,Medium,105
5360,Codeforces,12.2,4.1,2888,Medium,Yes,Monthly,Paid,2014,True,True,6,Low,91
5361,Codeforces,5.6,4.6,2819,Varied,Yes,Monthly,Freemium,2014,True,True,1,Medium,81
5362,Codeforces,18.6,4.3,986,Easy,Yes,Occasionally,Freemium,2015,True,True,3,Low,100
5363,LeetCode,6.1,3.9,1409,Medium,No,Weekly,Paid,2022,True,True,10,Low,81
5364,HackerRank,5.2,4.5,1471,Medium,Yes,Occasionally,Paid,2014,True,True,3,Low,79
5365,Codeforces,2.3,4.7,2458,Hard,Yes,Monthly,Paid,2005,False,True,9,Medium,90
5366,Codeforces,17.2,4.3,2235,Hard,No,Monthly,Freemium,2009,False,True,4,Low,90
5367,HackerRank,13.8,4.0,2868,Easy,Yes,Biweekly,Free,2019,False,True,6,High,99
5368,Codeforces,17.6,4.3,962,Varied,Yes,Biweekly,Paid,2005,True,True,10,High,114
5369,HackerRank,23.1,4.0,2394,Varied,Limited,Biweekly,Freemium,2015,False,True,7,Medium,110
5370,HackerRank,18.8,3.8,3066,Varied,Yes,Biweekly,Free,2014,False,False,3,High,93
5371,CodeChef,22.1,3.9,2012,Varied,Yes,Biweekly,Freemium,2013,True,False,1,Low,93
5372,HackerRank,20.2,4.7,2602,Medium,Limited,Biweekly,Freemium,2018,False,True,4,Medium,106
5373,Codeforces,5.0,4.6,2611,Easy,Yes,Occasionally,Freemium,2019,True,True,3,High,86
5374,Codeforces,8.8,4.4,2882,Easy,Yes,Occasionally,Paid,2018,True,True,7,High,95
5375,Codeforces,18.2,3.8,2158,Varied,Limited,Weekly,Freemium,2019,True,False,2,Low,85
5376,Codeforces,26.5,4.4,3466,Hard,Limited,Occasionally,Free,2014,True,False,5,High,109
5377,HackerRank,4.0,3.9,1954,Easy,No,Occasionally,Free,2014,True,False,10,High,75
5378,Codeforces,3.6,4.4,2589,Hard,Yes,Weekly,Freemium,2018,True,True,5,Low,85
5379,LeetCode,28.7,4.8,1587,Medium,No,Monthly,Freemium,2021,False,False,4,High,111
5380,HackerRank,17.7,4.8,3977,Varied,Limited,Biweekly,Paid,2006,True,False,6,Low,98
5381,Codeforces,28.4,3.7,1703,Varied,Limited,Biweekly,Freemium,2016,False,False,3,Low,100
5382,CodeChef,15.7,4.4,3538,Medium,Limited,Occasionally,Freemium,2014,True,False,3,Medium,89
5383,CodeChef,5.7,4.4,2001,Hard,Limited,Weekly,Freemium,2015,False,False,9,Low,87
5384,Codeforces,18.1,4.6,3315,Varied,Limited,Monthly,Free,2021,True,True,6,Low,101
5385,Codeforces,1.2,3.8,1060,Varied,Yes,Monthly,Free,2014,False,True,10,Medium,83
5386,CodeChef,17.7,4.0,930,Medium,No,Weekly,Free,2016,False,True,10,High,105
5387,Codeforces,28.1,4.0,3623,Varied,Yes,Biweekly,Paid,2022,True,True,5,Medium,115
5388,HackerRank,15.7,3.9,2454,Varied,Limited,Biweekly,Free,2005,True,True,2,Low,84
5389,HackerRank,13.1,4.5,3892,Varied,No,Weekly,Paid,2018,False,True,4,Medium,88
5390,LeetCode,13.2,4.1,917,Hard,No,Monthly,Freemium,2007,False,True,3,High,84
5391,HackerRank,18.5,3.5,3744,Easy,Limited,Monthly,Freemium,2020,True,True,10,Medium,103
5392,LeetCode,5.4,4.7,970,Varied,Yes,Weekly,Free,2014,False,True,1,Low,81
5393,HackerRank,25.3,4.3,2495,Medium,Limited,Monthly,Free,2022,False,False,2,Medium,98
5394,CodeChef,28.5,4.3,3364,Medium,Limited,Biweekly,Freemium,2012,False,False,2,Medium,106
5395,CodeChef,19.6,4.1,1889,Hard,No,Occasionally,Freemium,2013,True,True,1,Medium,87
5396,Codeforces,13.8,3.5,2782,Easy,No,Occasionally,Paid,2014,True,True,8,High,86
5397,HackerRank,29.2,3.8,3444,Hard,No,Monthly,Paid,2006,True,True,4,High,104
5398,HackerRank,13.9,4.7,748,Easy,Limited,Weekly,Paid,2012,False,True,6,Medium,100
5399,CodeChef,5.0,4.6,2254,Easy,Limited,Occasionally,Freemium,2008,True,True,9,Medium,92
5400,HackerRank,12.7,4.2,532,Easy,No,Weekly,Free,2018,True,True,7,Low,89
5401,HackerRank,21.3,4.9,2287,Easy,No,Occasionally,Freemium,2006,False,False,9,High,111
5402,Codeforces,20.9,3.7,1284,Easy,Limited,Biweekly,Paid,2008,False,True,5,High,98
5403,LeetCode,6.8,4.2,3203,Medium,No,Monthly,Paid,2012,True,False,6,Low,69
5404,LeetCode,24.6,4.6,1401,Easy,Limited,Weekly,Paid,2006,False,False,8,Low,112
5405,HackerRank,9.6,4.3,2190,Varied,Yes,Monthly,Paid,2005,True,False,8,Low,88
5406,Codeforces,18.3,4.8,3989,Medium,Yes,Biweekly,Paid,2006,False,False,8,Medium,109
5407,Codeforces,29.9,4.0,3989,Medium,Yes,Weekly,Freemium,2020,False,True,2,Low,115
5408,HackerRank,24.7,4.0,900,Medium,Yes,Monthly,Freemium,2022,True,True,7,Medium,116
5409,LeetCode,11.1,3.8,2909,Varied,No,Weekly,Freemium,2009,False,False,9,Low,84
5410,Codeforces,12.3,4.5,3991,Easy,Yes,Biweekly,Free,2009,False,True,4,High,97
5411,HackerRank,1.1,4.9,3096,Medium,Yes,Occasionally,Freemium,2018,False,True,10,Low,94
5412,CodeChef,12.3,4.4,1471,Easy,Limited,Weekly,Paid,2019,False,False,4,Low,83
5413,Codeforces,29.1,4.3,1192,Varied,Limited,Weekly,Free,2014,False,False,3,Low,107
5414,LeetCode,28.2,4.9,3975,Hard,Yes,Monthly,Free,2020,False,False,4,Medium,117
5415,Codeforces,12.7,4.9,539,Varied,No,Occasionally,Free,2005,False,False,8,Medium,92
5416,CodeChef,26.7,4.0,3217,Easy,Yes,Weekly,Free,2020,True,False,1,High,105
5417,CodeChef,29.8,3.8,2113,Hard,Limited,Monthly,Free,2019,False,False,10,Low,114
5418,LeetCode,18.6,4.0,1603,Easy,Yes,Occasionally,Paid,2017,False,True,4,High,100
5419,CodeChef,8.6,4.1,3540,Easy,No,Weekly,Freemium,2009,False,False,10,High,89
5420,LeetCode,29.4,4.4,2880,Varied,Yes,Monthly,Paid,2016,True,True,9,Low,126
5421,Codeforces,8.0,3.9,2240,Hard,Limited,Occasionally,Free,2012,False,True,6,Medium,81
5422,HackerRank,7.7,3.8,3742,Hard,No,Weekly,Freemium,2015,True,False,3,Medium,69
5423,Codeforces,1.2,4.5,2288,Hard,Limited,Biweekly,Paid,2013,True,True,3,High,73
5424,CodeChef,21.8,4.4,2721,Hard,No,Occasionally,Free,2019,True,False,8,High,103
5425,LeetCode,22.4,3.5,1280,Medium,No,Biweekly,Free,2016,False,True,6,Medium,95
5426,LeetCode,11.3,4.9,3354,Easy,No,Monthly,Free,2014,False,True,9,High,99
5427,HackerRank,7.0,4.4,3215,Varied,Yes,Biweekly,Paid,2011,False,False,10,Medium,92
5428,CodeChef,24.6,4.0,2881,Varied,No,Weekly,Paid,2015,True,False,1,Medium,89
5429,HackerRank,15.4,4.9,1524,Hard,Yes,Weekly,Paid,2017,False,False,2,High,98
5430,CodeChef,28.6,3.9,3289,Varied,No,Biweekly,Free,2013,True,True,9,Medium,114
5431,HackerRank,28.5,4.9,2001,Easy,Limited,Weekly,Free,2012,False,True,6,Medium,125
5432,CodeChef,9.3,4.8,1246,Medium,No,Occasionally,Free,2022,False,False,4,High,80
5433,LeetCode,14.5,4.5,1544,Varied,No,Weekly,Freemium,2008,True,True,6,High,99
5434,Codeforces,11.1,3.6,3626,Hard,Yes,Weekly,Paid,2018,True,False,4,Low,79
5435,HackerRank,16.7,4.0,1035,Medium,Limited,Monthly,Free,2008,False,False,2,Medium,82
5436,HackerRank,24.2,4.9,1284,Hard,Limited,Monthly,Free,2009,False,False,10,High,120
5437,HackerRank,4.0,4.1,1827,Medium,No,Weekly,Free,2018,False,False,3,Low,62
5438,Codeforces,15.3,4.2,2884,Easy,No,Weekly,Paid,2021,True,True,4,High,90
5439,HackerRank,17.2,4.7,3979,Hard,Yes,Monthly,Paid,2021,True,True,7,Medium,109
5440,CodeChef,7.4,4.1,1029,Medium,Limited,Biweekly,Free,2019,True,True,10,Low,89
5441,LeetCode,24.9,4.3,758,Easy,Yes,Biweekly,Free,2011,True,False,10,Low,117
5442,HackerRank,7.2,4.4,635,Easy,No,Occasionally,Paid,2011,False,True,5,High,79
5443,HackerRank,26.5,5.0,2121,Easy,Yes,Monthly,Freemium,2012,False,False,6,Low,120
5444,Codeforces,17.3,4.4,2708,Varied,No,Monthly,Freemium,2017,True,True,10,Low,103
5445,HackerRank,19.8,3.9,2431,Varied,Yes,Biweekly,Free,2007,True,True,5,Low,101
5446,LeetCode,1.8,4.7,1050,Easy,Yes,Occasionally,Paid,2022,True,False,7,Medium,81
5447,CodeChef,8.7,4.1,1042,Medium,No,Monthly,Paid,2021,False,True,2,Low,68
5448,HackerRank,9.8,3.6,1243,Varied,Limited,Biweekly,Paid,2012,True,False,8,Medium,80
5449,CodeChef,9.6,4.2,2242,Easy,Limited,Biweekly,Paid,2014,True,False,8,High,87
5450,HackerRank,5.6,4.0,1998,Hard,Limited,Weekly,Free,2019,True,False,3,Low,68
5451,CodeChef,25.1,4.7,2060,Easy,Yes,Occasionally,Free,2021,True,False,1,High,107
5452,CodeChef,3.0,4.8,3224,Medium,No,Monthly,Free,2018,False,True,4,High,76
5453,HackerRank,26.2,4.4,1434,Varied,Limited,Occasionally,Free,2012,True,False,2,High,102
5454,LeetCode,12.8,4.0,1238,Easy,Limited,Monthly,Paid,2006,True,True,4,Low,82
5455,Codeforces,20.2,4.6,2127,Easy,No,Biweekly,Freemium,2013,False,False,2,High,93
5456,Codeforces,22.9,3.8,1087,Medium,No,Weekly,Free,2022,False,False,4,Low,89
5457,LeetCode,28.0,4.0,786,Varied,Yes,Weekly,Freemium,2022,False,False,3,Low,109
5458,HackerRank,2.7,3.7,2383,Varied,Limited,Biweekly,Freemium,2013,False,False,8,High,75
5459,LeetCode,28.7,4.4,3821,Medium,No,Occasionally,Free,2017,True,True,8,Medium,116
5460,Codeforces,22.0,4.9,3093,Hard,Limited,Monthly,Free,2018,True,True,4,Low,106
5461,HackerRank,10.3,4.6,659,Hard,No,Occasionally,Free,2008,True,True,4,Medium,82
5462,HackerRank,9.7,4.5,2688,Easy,Yes,Biweekly,Free,2009,False,False,8,High,97
5463,HackerRank,25.1,3.8,1413,Varied,No,Biweekly,Paid,2009,True,False,5,High,96
5464,Codeforces,6.8,3.8,2862,Easy,Yes,Biweekly,Paid,2022,False,True,7,Low,83
5465,HackerRank,4.4,4.6,2565,Easy,No,Occasionally,Paid,2020,True,False,2,Medium,64
5466,CodeChef,18.1,4.9,2562,Varied,Limited,Monthly,Paid,2019,True,False,8,High,106
5467,CodeChef,3.9,3.7,2384,Medium,No,Biweekly,Free,2018,True,False,10,Low,70
5468,HackerRank,25.5,4.3,777,Hard,Limited,Occasionally,Free,2006,True,True,1,Low,99
5469,HackerRank,29.9,4.1,3042,Varied,Limited,Biweekly,Paid,2005,False,True,3,Medium,110
5470,Codeforces,20.8,4.6,2658,Medium,Yes,Biweekly,Freemium,2010,False,False,3,High,106
5471,LeetCode,29.0,3.9,713,Hard,Limited,Weekly,Paid,2008,False,True,2,High,108
5472,LeetCode,26.3,5.0,2355,Varied,No,Monthly,Freemium,2010,False,False,6,Medium,111
5473,CodeChef,8.9,3.6,2874,Varied,No,Monthly,Free,2015,True,True,3,Low,66
5474,Codeforces,19.8,4.1,3393,Hard,No,Monthly,Paid,2016,True,False,4,High,88
5475,HackerRank,10.6,4.9,1239,Easy,No,Biweekly,Freemium,2008,False,False,5,High,88
5476,HackerRank,10.6,4.8,1941,Hard,Limited,Weekly,Free,2017,True,True,3,Medium,91
5477,Codeforces,4.2,3.9,2981,Varied,Yes,Biweekly,Freemium,2015,True,True,3,High,79
5478,HackerRank,3.9,4.0,2171,Hard,Limited,Monthly,Free,2016,False,True,4,Low,70
5479,CodeChef,13.1,4.5,1138,Medium,Yes,Biweekly,Freemium,2016,True,False,9,Medium,104
5480,Codeforces,19.9,3.6,764,Medium,Yes,Biweekly,Freemium,2010,False,False,6,Low,97
5481,LeetCode,22.9,4.9,1509,Hard,Limited,Monthly,Paid,2021,False,True,4,High,110
5482,HackerRank,3.5,4.6,727,Varied,Yes,Weekly,Freemium,2022,True,True,1,Low,79
5483,Codeforces,19.5,3.8,1717,Hard,Limited,Monthly,Freemium,2017,False,True,4,Medium,95
5484,LeetCode,7.1,4.8,3383,Easy,Limited,Occasionally,Free,2021,False,False,2,High,78
5485,Codeforces,25.7,3.7,2149,Hard,Limited,Biweekly,Paid,2021,False,True,4,Low,100
5486,LeetCode,16.4,4.1,1014,Easy,Limited,Biweekly,Freemium,2006,True,False,8,Low,96
5487,LeetCode,26.2,4.2,2390,Varied,Yes,Biweekly,Freemium,2018,False,False,3,Low,106
5488,LeetCode,11.2,3.7,1158,Easy,No,Weekly,Paid,2012,False,False,4,High,74
5489,LeetCode,19.7,4.1,3965,Medium,No,Weekly,Freemium,2020,False,True,6,Low,99
5490,HackerRank,29.6,4.5,637,Medium,No,Monthly,Paid,2017,False,True,4,Medium,109
5491,CodeChef,16.5,4.2,3224,Medium,No,Monthly,Freemium,2010,True,False,1,High,81
5492,Codeforces,11.8,4.5,1520,Medium,Yes,Biweekly,Freemium,2020,True,False,1,Low,84
5493,CodeChef,3.6,4.6,3511,Medium,Limited,Monthly,Freemium,2018,False,True,9,Medium,89
